Agency,AgencyFull,Sector,SubSector,Activity,Sub Activity ,Sub Activity 2,Province,District,Type_of_Location,Status,StartDate,EndDate,Inside3RP,Total,Region,P_Code,P_Code_District,AgencyFull
ASAM,ASAM,Protection,SGBV,"Community-based protection, community mobilization",Supporting community-based men and boys' groups or initiatives for SGBV prevention and response.,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,SGBV,Legal assistance,"Legal information, advice or counselling",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,SGBV,Legal assistance,"Legal intervention, representation or accompaniment",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,SGBV,Mechanisms for accountability to affected populations,Complaints box,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,SGBV,Mechanisms for accountability to affected populations,Other,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,SGBV,National system strengthening (non-training),Provision of translation staff or services,Supporting national non-government institutions,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,SGBV,National system strengthening (non-training),Information meetings or exchanges,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,SGBV,Protection monitoring,House visits done for protection monitoring,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,SGBV,Protection monitoring,Authority visits done for protection monitoring,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,SGBV,Psychosocial support (PSS)  and psychological interventions,"Psychological first aid (PFA) (provision, not training)",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,SGBV,Psychosocial support (PSS)  and psychological interventions,"Interventions for SGBV response, services and assistance aimed at addressing the harmful effects of SGBV and includes counselling where the counsellor has received professional training (may be individual or in groups) (specific to SGBV survivors)",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,SGBV,Psychosocial support (PSS)  and psychological interventions,"Basic counselling where the counsellor has received professional training (may be individual, family or in groups) (not specific to identified SGBV survivors)",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Advocacy,National level,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Advocacy,Sub-national level,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Assessment,Household visits,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Assessment,Focus group discussions,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Assessment,Key informant interviews,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Assistance (cash or in-kind) with the primary objective of meeting child protection needs,"For acute, temporary needs",Unrestricted cash,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Assistance (cash or in-kind) with the primary objective of meeting child protection needs,For ongoing needs,Restricted cash,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Assistance (cash or in-kind) with the primary objective of meeting child protection needs,For ongoing needs,E-voucher,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Assistance (cash or in-kind) with the primary objective of meeting child protection needs,For ongoing needs,In-kind,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Awareness raising / information dissemination,Information campaigns or public events,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Awareness raising / information dissemination,"Mobile teams (no base) sharing information with community, face to face",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Awareness raising / information dissemination,"Static centres sharing information with community, face to face and printed material",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Awareness raising / information dissemination,"Community-based groups sharing information with community, face to face",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Case management,Multidimension support with social worker and case management plan,Child protection,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Case management,Service delivery and referral,Child survivor,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,"Community-based protection, community mobilization",Supporting community-based groups ,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,"Community-based protection, community mobilization",Supporting community-based protection networks,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,"Community-based protection, community mobilization",Supporting community-based men and boys' groups or initiatives for SGBV prevention and response.,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Legal assistance,"Legal information, advice or counselling",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Legal assistance,"Legal intervention, representation or accompaniment",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Mechanisms for accountability to affected populations,Complaints box,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Mechanisms for accountability to affected populations,Other,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,National system strengthening (non-training),Provision of translation staff or services,Supporting national non-government institutions,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,National system strengthening (non-training),Information meetings or exchanges,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Protection monitoring,House visits done for protection monitoring,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Protection monitoring,Authority visits done for protection monitoring,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Protection monitoring,Detention monitoring,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Psychosocial support (PSS)  and psychological interventions,"Psychological first aid (PFA) (provision, not training)",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Psychosocial support (PSS)  and psychological interventions,Structured and sustained CP and PSS activities,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Protection,Child Protection,Psychosocial support (PSS)  and psychological interventions,"Basic counselling where the counsellor has received professional training (may be individual, family or in groups)",,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Livelihood,Livelihood,Livelihoods support and skills development _ Increasing Educational and Livelihoods Opportunities for Urban Refugees ,,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Education,Formal education,Support access to formal education - address economic barriers to education,Provision of cash grants (education-related),,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
ASAM,ASAM,Education,Outreach,Community outreach and advocacy for education,Community outreach and advocacy for education,,Samsun,19 Mayis,Host Community,Ongoing,,,Yes,1,Non-SE,TR55,TR5501830,ASAM
UNHCR,UNHCR,Protection,Protection,Training,Supporting the capacity development of national lawyers or legal staff ,,Samsun,19 Mayis,Host Community,Completed,,,No,1,Non-SE,TR55,TR5501830,UNHCR
AAR Japan,AAR Japan,Health,"Non-Communicable Disease, MHPSS & Rehabilitation",Rehabilitation services,Provide assistive devices for People with Disabilities,,Sanliurfa,Akcakale,Host Community,Ongoing,,,No,1,SE,TR63,TR6301115,AAR Japan
AAR Japan,AAR Japan,Health,"Non-Communicable Disease, MHPSS & Rehabilitation",Rehabilitation services,Rehabilitaion sessions for People with Disabilities,(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,No,1,SE,TR63,TR6301115,AAR Japan
AAR Japan,AAR Japan,Health,"Non-Communicable Disease, MHPSS & Rehabilitation",Rehabilitation services,Self-care training for People with Disabilities ,(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,No,1,SE,TR63,TR6301115,AAR Japan
AAR Japan,AAR Japan,Protection,Protection,Case management,Multidimension support with social worker and case management plan,(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,No,1,SE,TR63,TR6301115,AAR Japan
Concern Worldwide,Concern Worldwide,Education,Formal education,Support access to formal education - address economic barriers to education,Provide subsidised school transportation ,,Sanliurfa,Akcakale,Host Community,Ongoing,,,No,1,SE,TR63,TR6301115,Concern Worldwide
Concern Worldwide,Concern Worldwide,Education,Formal education,Support access to formal education - address economic barriers to education,Provision of cash grants (education-related),,Sanliurfa,Akcakale,Host Community,Ongoing,,,No,1,SE,TR63,TR6301115,Concern Worldwide
Concern Worldwide,Concern Worldwide,Education,Formal education,Support access to formal education - teacher training,Provide training to teachers & education personnel in TECs,,Sanliurfa,Akcakale,Host Community,Planned,,,No,1,SE,TR63,TR6301115,Concern Worldwide
Concern Worldwide,Concern Worldwide,Education,IFE/ NFE ,Deliver catch-up/ supplementary instruction programmes in Arabic,Provide catch-up/ supplementary instruction programmes in Arabic,,Sanliurfa,Akcakale,Host Community,Ongoing,,,No,1,SE,TR63,TR6301115,Concern Worldwide
Concern Worldwide,Concern Worldwide,Education,IFE/ NFE ,Deliver catch-up/ supplementary instruction programmes in Turkish,Provide catch-up/ supplementary instruction programmes in Turkish,,Sanliurfa,Akcakale,Host Community,Ongoing,,,No,1,SE,TR63,TR6301115,Concern Worldwide
Concern Worldwide,Concern Worldwide,Education,Outreach,Community outreach and advocacy for education,Community outreach and advocacy for education,,Sanliurfa,Akcakale,Host Community,Ongoing,,,No,1,SE,TR63,TR6301115,Concern Worldwide
Concern Worldwide,Concern Worldwide,Education,Turkish lang - over 18,Provide Turkish language classes for over 18s,Provide Turkish language classes for over 18s (excluding TOMER programmes),,Sanliurfa,Akcakale,Host Community,Planned,,,No,1,SE,TR63,TR6301115,Concern Worldwide
Concern Worldwide,Concern Worldwide,Livelihood,Livelihood,Vocational training programs,,,Sanliurfa,Akcakale,Host Community,Completed,,,Yes,1,SE,TR63,TR6301115,Concern Worldwide
Concern Worldwide,Concern Worldwide,Basic Needs,Basic assistance,Access to essential goods and services,Provision of multi-purpose cash (regular cash transfers including ESSN and supplementary programmes),,Sanliurfa,Akcakale,Host Community,Completed,,,Yes,1,SE,TR63,TR6301115,Concern Worldwide
Concern Worldwide,Concern Worldwide,Protection,Protection,Case management,Multidimension support with social worker and case management plan,,Sanliurfa,Akcakale,Host Community,Ongoing,,,Yes,1,SE,TR63,TR6301115,Concern Worldwide
International Blue Crescent Relief and Development Foundation (IBC),International Blue Crescent Relief and Development Foundation (IBC),Protection,Protection,Psychosocial support (PSS)  and psychological interventions,"Basic counselling where the counsellor has received professional training (may be individual, family or in groups)",(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,Yes,1,SE,TR63,TR6301115,International Blue Crescent Relief and Development Foundation (IBC)
International Blue Crescent Relief and Development Foundation (IBC),International Blue Crescent Relief and Development Foundation (IBC),Protection,Protection,Psychosocial support (PSS)  and psychological interventions,"Psychological first aid (PFA) (provision, not training)",(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,Yes,1,SE,TR63,TR6301115,International Blue Crescent Relief and Development Foundation (IBC)
International Blue Crescent Relief and Development Foundation (IBC),International Blue Crescent Relief and Development Foundation (IBC),Protection,Child Protection,Awareness raising / information dissemination,"Mobile teams (centre based) sharing information with community, face to face",(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,Yes,1,SE,TR63,TR6301115,International Blue Crescent Relief and Development Foundation (IBC)
International Blue Crescent Relief and Development Foundation (IBC),International Blue Crescent Relief and Development Foundation (IBC),Protection,Child Protection,Awareness raising / information dissemination,"Community-based groups sharing information with community, face to face",(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,Yes,1,SE,TR63,TR6301115,International Blue Crescent Relief and Development Foundation (IBC)
International Blue Crescent Relief and Development Foundation (IBC),International Blue Crescent Relief and Development Foundation (IBC),Protection,Child Protection,Psychosocial support (PSS)  ,"Psychological first aid (PFA) (provision, not training)",(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,Yes,1,SE,TR63,TR6301115,International Blue Crescent Relief and Development Foundation (IBC)
International Blue Crescent Relief and Development Foundation (IBC),International Blue Crescent Relief and Development Foundation (IBC),Protection,Child Protection,Psychosocial support (PSS)  ,Structured  PSS activities (more than one session),(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,Yes,1,SE,TR63,TR6301115,International Blue Crescent Relief and Development Foundation (IBC)
International Blue Crescent Relief and Development Foundation (IBC),International Blue Crescent Relief and Development Foundation (IBC),Protection,Child Protection,Psychosocial support (PSS)  ,Structured and sustained positive parenting programmes,(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,Yes,1,SE,TR63,TR6301115,International Blue Crescent Relief and Development Foundation (IBC)
International Blue Crescent Relief and Development Foundation (IBC),International Blue Crescent Relief and Development Foundation (IBC),Protection,Child Protection,Psychosocial support (PSS)  ,"Basic counselling where the counsellor has received professional training (may be individual, family or in groups)",(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,Yes,1,SE,TR63,TR6301115,International Blue Crescent Relief and Development Foundation (IBC)
International Blue Crescent Relief and Development Foundation (IBC),International Blue Crescent Relief and Development Foundation (IBC),Education,Higher Education,Support access to higher education,TOMER / Language preparation programmes,,Sanliurfa,Akcakale,Host Community,Ongoing,,,Yes,1,SE,TR63,TR6301115,International Blue Crescent Relief and Development Foundation (IBC)
International Organisation for Migration (IOM),International Organisation for Migration (IOM),Education,Formal education,Support access to formal education,"Construct, repair, rehabilitate classrooms",,Sanliurfa,Akcakale,Host Community,Completed,,,Yes,1,SE,TR63,TR6301115,International Organisation for Migration (IOM)
International Organisation for Migration (IOM),International Organisation for Migration (IOM),Basic Needs,Shelter,Access to adequate shelter conditions,Shelter Rehabilitation,(blank),Sanliurfa,Akcakale,Host Community,Ongoing,,,Yes,1,SE,TR63,TR6301115,International Organisation for Migration (IOM)
International Organisation for Migration (IOM),International Organisation for Migration (IOM),Basic Needs,WASH,Access to public infrastructure and municipal basic services,Development of socio-economic municipal infrastructure,,Sanliurfa,Akcakale,Host Community,Completed,,,Yes,1,SE,TR63,TR6301115,International Organisation for Migration (IOM)
